image_id,file_name,split,n_person,n_car,n_truck,has_person,has_car,has_truck,sampled_for
329323,000000329323.jpg,val,14,0,0,1,0,0,person
99952,000000099952.jpg,train,13,1,0,1,1,0,car
542321,000000542321.jpg,train,2,0,0,1,0,0,person
476785,000000476785.jpg,train,2,0,0,1,0,0,person
296567,000000296567.jpg,train,1,0,0,1,0,0,person
50810,000000050810.jpg,train,0,0,5,0,0,1,truck
509564,000000509564.jpg,train,14,1,1,1,1,1,car
231037,000000231037.jpg,train,1,0,0,1,0,0,person
132733,000000132733.jpg,train,1,0,0,1,0,0,person
444033,000000444033.jpg,train,4,0,0,1,0,0,person
362122,000000362122.jpg,train,6,0,2,1,0,1,truck
509584,000000509584.jpg,train,5,2,0,1,1,0,car
362130,000000362130.jpg,train,1,0,3,1,0,1,truck
67220,000000067220.jpg,train,13,1,0,1,1,0,car
50837,000000050837.jpg,train,0,3,1,0,1,1,truck
18075,000000018075.jpg,train,5,0,0,1,0,0,person
444060,000000444060.jpg,train,1,0,0,1,0,0,person
83624,000000083624.jpg,train,3,2,1,1,1,1,truck
493231,000000493231.jpg,train,5,0,0,1,0,0,person
18098,000000018098.jpg,train,0,0,3,0,0,1,truck
34482,000000034482.jpg,train,0,1,1,0,1,1,truck
116405,000000116405.jpg,train,3,0,0,1,0,0,person
362166,000000362166.jpg,train,2,0,0,1,0,0,person
132789,000000132789.jpg,train,1,0,1,1,0,1,person
345786,000000345786.jpg,train,0,7,1,0,1,1,car
165562,000000165562.jpg,train,10,1,1,1,1,1,truck
1722,000000001722.jpg,train,6,0,1,1,0,1,truck
493245,000000493245.jpg,train,1,0,1,1,0,1,truck
231104,000000231104.jpg,train,0,2,3,0,1,1,car
149185,000000149185.jpg,train,1,1,0,1,1,0,car
296649,000000296649.jpg,val,13,4,1,1,1,1,car+truck
214729,000000214729.jpg,train,3,0,0,1,0,0,person
263883,000000263883.jpg,train,0,10,1,0,1,1,truck
280270,000000280270.jpg,train,4,3,0,1,1,0,car
378583,000000378583.jpg,train,0,10,0,0,1,0,car
198363,000000198363.jpg,train,2,0,0,1,0,0,person
526043,000000526043.jpg,train,1,0,3,1,0,1,truck
231134,000000231134.jpg,train,1,0,0,1,0,0,person
493294,000000493294.jpg,train,13,1,2,1,1,1,truck
345848,000000345848.jpg,train,13,1,2,1,1,1,car+truck
67320,000000067320.jpg,train,14,10,0,1,1,0,car
411384,000000411384.jpg,train,0,1,1,0,1,1,truck
575230,000000575230.jpg,train,8,0,1,1,0,1,truck
1799,000000001799.jpg,train,4,1,1,1,1,1,truck
493321,000000493321.jpg,train,5,0,0,1,0,0,person
575243,000000575243.jpg,val,1,3,0,1,1,0,car
198416,000000198416.jpg,train,1,0,1,1,0,1,truck
280339,000000280339.jpg,train,2,1,0,1,1,0,car
116502,000000116502.jpg,train,2,0,0,1,0,0,person
116512,000000116512.jpg,train,4,0,0,1,0,0,person
198434,000000198434.jpg,train,2,1,0,1,1,0,car
280354,000000280354.jpg,train,7,0,0,1,0,0,person
575267,000000575267.jpg,train,0,6,1,0,1,1,truck
132901,000000132901.jpg,train,2,0,0,1,0,0,person
263974,000000263974.jpg,train,9,1,0,1,1,0,car
476971,000000476971.jpg,train,1,0,0,1,0,0,person
542510,000000542510.jpg,train,1,3,3,1,1,1,truck
182064,000000182064.jpg,train,4,5,0,1,1,0,car
362293,000000362293.jpg,train,8,2,2,1,1,1,truck
34616,000000034616.jpg,train,7,0,2,1,0,1,truck
280377,000000280377.jpg,train,6,0,0,1,0,0,person
83770,000000083770.jpg,train,7,14,2,1,1,1,car
509766,000000509766.jpg,train,12,0,1,1,0,1,person
231240,000000231240.jpg,train,8,5,0,1,1,0,person
165707,000000165707.jpg,train,12,1,0,1,1,0,car
198477,000000198477.jpg,train,0,6,2,0,1,1,truck
67407,000000067407.jpg,train,7,1,0,1,1,0,person
198486,000000198486.jpg,train,1,4,1,1,1,1,car
198495,000000198495.jpg,train,0,1,0,0,1,0,car
132959,000000132959.jpg,train,1,0,0,1,0,0,person
280420,000000280420.jpg,train,1,0,0,1,0,0,person
362343,000000362343.jpg,train,4,10,1,1,1,1,truck
575343,000000575343.jpg,train,0,1,0,0,1,0,car
493424,000000493424.jpg,train,1,0,0,1,0,0,person
231281,000000231281.jpg,train,3,0,0,1,0,0,person
444273,000000444273.jpg,train,0,0,1,0,0,1,truck
313201,000000313201.jpg,train,7,6,1,1,1,1,truck
149364,000000149364.jpg,train,0,6,3,0,1,1,car+truck
149371,000000149371.jpg,train,0,1,0,0,1,0,car
165760,000000165760.jpg,train,10,0,1,1,0,1,truck
18309,000000018309.jpg,train,2,5,1,1,1,1,person
67463,000000067463.jpg,train,0,1,1,0,1,1,car
477066,000000477066.jpg,train,1,0,0,1,0,0,person
460684,000000460684.jpg,train,3,0,0,1,0,0,person
378768,000000378768.jpg,train,1,1,4,1,1,1,truck
460694,000000460694.jpg,train,2,1,0,1,1,0,car
198557,000000198557.jpg,train,6,0,0,1,0,0,person
460704,000000460704.jpg,train,0,0,1,0,0,1,truck
395171,000000395171.jpg,train,9,1,0,1,1,0,car
149414,000000149414.jpg,train,4,5,0,1,1,0,car
247726,000000247726.jpg,train,5,1,0,1,1,0,car+person
1966,000000001966.jpg,train,3,0,0,1,0,0,person
67515,000000067515.jpg,train,13,1,0,1,1,0,car
34749,000000034749.jpg,train,0,0,2,0,0,1,truck
395198,000000395198.jpg,train,10,5,0,1,1,0,car
18366,000000018366.jpg,train,0,2,0,0,1,0,car
362432,000000362432.jpg,train,4,0,0,1,0,0,person
444353,000000444353.jpg,train,1,0,0,1,0,0,person
18370,000000018370.jpg,train,11,5,1,1,1,1,person
198590,000000198590.jpg,train,0,0,2,0,0,1,truck
182217,000000182217.jpg,train,0,11,1,0,1,1,car
296906,000000296906.jpg,train,1,0,0,1,0,0,person
559055,000000559055.jpg,train,10,1,0,1,1,0,car
329684,000000329684.jpg,train,3,5,0,1,1,0,person
116694,000000116694.jpg,train,14,4,1,1,1,1,person
182233,000000182233.jpg,train,2,2,2,1,1,1,car
165855,000000165855.jpg,train,0,0,2,0,0,1,truck
34786,000000034786.jpg,train,12,10,2,1,1,1,car
395241,000000395241.jpg,train,5,5,1,1,1,1,car+truck
477162,000000477162.jpg,train,1,1,0,1,1,0,car
100331,000000100331.jpg,train,13,0,0,1,0,0,person
182257,000000182257.jpg,train,5,0,0,1,0,0,person
378865,000000378865.jpg,train,0,1,1,0,1,1,truck
83973,000000083973.jpg,train,12,1,1,1,1,1,truck
18439,000000018439.jpg,train,0,0,1,0,0,1,truck
493576,000000493576.jpg,train,4,0,0,1,0,0,person
460810,000000460810.jpg,train,2,7,1,1,1,1,truck
296975,000000296975.jpg,train,0,1,0,0,1,0,car
83990,000000083990.jpg,train,0,10,0,0,1,0,car
67616,000000067616.jpg,val,5,3,1,1,1,1,truck
296994,000000296994.jpg,train,2,1,0,1,1,0,car
18466,000000018466.jpg,train,9,0,0,1,0,0,person
231460,000000231460.jpg,train,3,4,1,1,1,1,person
575526,000000575526.jpg,train,2,0,0,1,0,0,person
329766,000000329766.jpg,train,1,2,1,1,1,1,truck
182317,000000182317.jpg,train,1,0,0,1,0,0,person
378928,000000378928.jpg,train,3,0,0,1,0,0,person
264241,000000264241.jpg,train,14,1,0,1,1,0,car
34866,000000034866.jpg,train,1,0,1,1,0,1,truck
510006,000000510006.jpg,train,0,1,0,0,1,0,car
116794,000000116794.jpg,train,2,0,0,1,0,0,person
542779,000000542779.jpg,train,13,1,1,1,1,1,car
411709,000000411709.jpg,train,1,0,0,1,0,0,person
559166,000000559166.jpg,train,0,5,0,0,1,0,car
231488,000000231488.jpg,train,0,0,1,0,0,1,truck
264256,000000264256.jpg,train,0,3,1,0,1,1,truck
559171,000000559171.jpg,train,10,5,2,1,1,1,truck
67656,000000067656.jpg,train,1,0,0,1,0,0,person
165960,000000165960.jpg,train,2,0,1,1,0,1,truck
395347,000000395347.jpg,train,1,0,0,1,0,0,person
428116,000000428116.jpg,train,0,4,0,0,1,0,car
34900,000000034900.jpg,train,1,3,1,1,1,1,truck
297046,000000297046.jpg,train,3,8,0,1,1,0,car
2135,000000002135.jpg,train,10,0,0,1,0,0,person
378968,000000378968.jpg,train,0,0,2,0,0,1,truck
165977,000000165977.jpg,train,4,4,1,1,1,1,truck
18523,000000018523.jpg,train,1,0,0,1,0,0,person
493659,000000493659.jpg,train,1,2,1,1,1,1,truck
411748,000000411748.jpg,train,6,1,0,1,1,0,car
264296,000000264296.jpg,train,8,0,0,1,0,0,person
378985,000000378985.jpg,train,0,1,1,0,1,1,car+truck
231534,000000231534.jpg,train,2,0,3,1,0,1,truck
165999,000000165999.jpg,train,1,0,1,1,0,1,truck
247919,000000247919.jpg,train,2,0,7,1,0,1,truck
34930,000000034930.jpg,train,4,3,2,1,1,1,car+truck
559218,000000559218.jpg,train,0,3,0,0,1,0,car
428149,000000428149.jpg,train,2,1,0,1,1,0,car
264309,000000264309.jpg,train,6,0,0,1,0,0,person
444546,000000444546.jpg,train,1,2,0,1,1,0,person
395397,000000395397.jpg,train,0,0,1,0,0,1,truck
379014,000000379014.jpg,train,0,2,0,0,1,0,car
575623,000000575623.jpg,train,4,2,0,1,1,0,car
428175,000000428175.jpg,train,0,0,1,0,0,1,truck
297104,000000297104.jpg,train,6,4,0,1,1,0,car
67729,000000067729.jpg,train,2,3,0,1,1,0,car
116887,000000116887.jpg,train,1,0,0,1,0,0,person
493728,000000493728.jpg,train,1,0,0,1,0,0,person
313508,000000313508.jpg,train,1,0,0,1,0,0,person
67752,000000067752.jpg,train,0,3,1,0,1,1,truck
166067,000000166067.jpg,train,3,1,13,1,1,1,truck
460980,000000460980.jpg,train,3,0,0,1,0,0,person
379064,000000379064.jpg,train,5,4,1,1,1,1,car
231614,000000231614.jpg,train,7,2,1,1,1,1,car
493760,000000493760.jpg,train,5,2,1,1,1,1,car+truck
231617,000000231617.jpg,train,0,0,2,0,0,1,truck
264388,000000264388.jpg,train,0,1,0,0,1,0,car
51396,000000051396.jpg,train,14,0,0,1,0,0,person
559303,000000559303.jpg,train,6,2,0,1,1,0,car
559306,000000559306.jpg,train,6,0,0,1,0,0,person
575691,000000575691.jpg,train,1,0,0,1,0,0,person
133327,000000133327.jpg,train,1,3,1,1,1,1,truck
2258,000000002258.jpg,train,1,0,1,1,0,1,truck
575702,000000575702.jpg,train,1,1,1,1,1,1,truck
84183,000000084183.jpg,train,12,1,1,1,1,1,car
461016,000000461016.jpg,train,14,0,0,1,0,0,person
461015,000000461015.jpg,train,3,7,4,1,1,1,truck
362714,000000362714.jpg,train,5,6,2,1,1,1,truck
231654,000000231654.jpg,train,0,1,2,0,1,1,car
297191,000000297191.jpg,train,0,0,1,0,0,1,truck
346344,000000346344.jpg,train,0,3,0,0,1,0,car
2281,000000002281.jpg,train,2,12,0,1,1,0,car
526570,000000526570.jpg,train,2,3,0,1,1,0,car
18666,000000018666.jpg,train,11,0,2,1,0,1,truck
493806,000000493806.jpg,train,13,3,1,1,1,1,truck
100591,000000100591.jpg,train,0,0,1,0,0,1,truck
100594,000000100594.jpg,train,0,5,0,0,1,0,car
215287,000000215287.jpg,train,14,3,0,1,1,0,car
18683,000000018683.jpg,train,3,0,0,1,0,0,person
444670,000000444670.jpg,train,0,0,1,0,0,1,truck
248066,000000248066.jpg,train,1,7,2,1,1,1,truck
493829,000000493829.jpg,train,14,3,3,1,1,1,truck
215304,000000215304.jpg,train,0,8,2,0,1,1,truck
297227,000000297227.jpg,train,2,5,3,1,1,1,person+truck
51474,000000051474.jpg,train,2,1,0,1,1,0,car
444691,000000444691.jpg,train,0,13,2,0,1,1,truck
35105,000000035105.jpg,train,0,1,0,0,1,0,car
100642,000000100642.jpg,train,2,9,4,1,1,1,truck
100647,000000100647.jpg,train,1,0,0,1,0,0,person
231720,000000231720.jpg,train,1,0,0,1,0,0,person
100652,000000100652.jpg,train,1,6,0,1,1,0,car
117037,000000117037.jpg,train,3,3,0,1,1,0,car
395567,000000395567.jpg,train,4,3,0,1,1,0,car
280883,000000280883.jpg,train,1,3,0,1,1,0,car
18743,000000018743.jpg,train,11,0,0,1,0,0,person
330041,000000330041.jpg,train,0,12,0,0,1,0,car
2377,000000002377.jpg,train,14,0,2,1,0,1,truck
149834,000000149834.jpg,train,0,11,6,0,1,1,car
35148,000000035148.jpg,train,5,14,0,1,1,0,car
444749,000000444749.jpg,train,7,1,0,1,1,0,person
543062,000000543062.jpg,train,7,2,0,1,1,0,car
231768,000000231768.jpg,train,0,14,1,0,1,1,truck
199011,000000199011.jpg,train,0,0,1,0,0,1,truck
248163,000000248163.jpg,train,0,2,2,0,1,1,truck
264551,000000264551.jpg,train,2,1,0,1,1,0,car
559463,000000559463.jpg,train,3,2,0,1,1,0,person
297323,000000297323.jpg,train,2,0,1,1,0,1,truck
493932,000000493932.jpg,train,7,2,1,1,1,1,car
412011,000000412011.jpg,train,0,0,1,0,0,1,truck
215407,000000215407.jpg,train,4,0,0,1,0,0,person
461170,000000461170.jpg,train,7,0,0,1,0,0,person
67956,000000067956.jpg,train,0,7,0,0,1,0,car
362869,000000362869.jpg,train,1,2,0,1,1,0,car
280951,000000280951.jpg,train,1,0,0,1,0,0,person
313720,000000313720.jpg,train,1,0,1,1,0,1,truck
379259,000000379259.jpg,train,1,9,0,1,1,0,person
559484,000000559484.jpg,train,1,11,0,1,1,0,car
117116,000000117116.jpg,train,7,0,0,1,0,0,person
493952,000000493952.jpg,train,2,5,1,1,1,1,truck
510358,000000510358.jpg,train,6,7,0,1,1,0,car
231835,000000231835.jpg,train,0,2,1,0,1,1,truck
428445,000000428445.jpg,train,7,0,1,1,0,1,truck
68003,000000068003.jpg,train,3,7,0,1,1,0,car
215460,000000215460.jpg,train,2,0,0,1,0,0,person
428454,000000428454.jpg,val,1,2,0,1,1,0,car
428460,000000428460.jpg,train,0,0,1,0,0,1,truck
215469,000000215469.jpg,train,14,0,0,1,0,0,person
346544,000000346544.jpg,train,0,2,1,0,1,1,car
18866,000000018866.jpg,train,9,3,0,1,1,0,car
362936,000000362936.jpg,train,1,3,4,1,1,1,truck
313786,000000313786.jpg,train,0,1,1,0,1,1,truck
575931,000000575931.jpg,train,2,3,0,1,1,0,car
313787,000000313787.jpg,train,14,5,1,1,1,1,truck
215488,000000215488.jpg,train,0,0,1,0,0,1,truck
346562,000000346562.jpg,train,0,0,1,0,0,1,truck
428485,000000428485.jpg,train,3,0,0,1,0,0,person
35272,000000035272.jpg,train,1,0,0,1,0,0,person
526796,000000526796.jpg,train,0,0,2,0,0,1,truck
575949,000000575949.jpg,train,14,3,0,1,1,0,car
543181,000000543181.jpg,train,8,0,1,1,0,1,truck
346581,000000346581.jpg,train,0,2,0,0,1,0,car
444888,000000444888.jpg,train,0,2,1,0,1,1,truck
362973,000000362973.jpg,train,0,1,5,0,1,1,car+truck
231902,000000231902.jpg,train,0,1,0,0,1,0,car
199134,000000199134.jpg,train,2,0,0,1,0,0,person
133619,000000133619.jpg,train,2,0,1,1,0,1,truck
51702,000000051702.jpg,train,14,7,2,1,1,1,car
18935,000000018935.jpg,train,1,0,0,1,0,0,person
166391,000000166391.jpg,val,0,9,7,0,1,1,truck
35322,000000035322.jpg,train,2,3,1,1,1,1,truck
133627,000000133627.jpg,train,6,0,0,1,0,0,person
559614,000000559614.jpg,train,0,0,1,0,0,1,truck
428550,000000428550.jpg,train,1,0,0,1,0,0,person
477705,000000477705.jpg,train,6,1,0,1,1,0,car
215564,000000215564.jpg,train,11,0,0,1,0,0,person
330253,000000330253.jpg,train,0,0,2,0,0,1,truck
264718,000000264718.jpg,train,3,9,0,1,1,0,car
379409,000000379409.jpg,train,0,1,1,0,1,1,car+truck
559633,000000559633.jpg,train,1,0,0,1,0,0,person
494099,000000494099.jpg,train,5,0,0,1,0,0,person
84499,000000084499.jpg,train,4,0,1,1,0,1,truck
35352,000000035352.jpg,train,3,0,0,1,0,0,person
444956,000000444956.jpg,train,14,1,0,1,1,0,car
215584,000000215584.jpg,train,1,2,1,1,1,1,car+truck
150049,000000150049.jpg,train,0,3,0,0,1,0,car
526881,000000526881.jpg,train,1,7,0,1,1,0,car
543272,000000543272.jpg,train,9,0,1,1,0,1,truck
68139,000000068139.jpg,train,5,0,2,1,0,1,person
199215,000000199215.jpg,train,14,0,1,1,0,1,truck
363058,000000363058.jpg,train,3,0,0,1,0,0,person
100918,000000100918.jpg,train,0,1,1,0,1,1,truck
494140,000000494140.jpg,train,1,0,0,1,0,0,person
84550,000000084550.jpg,train,3,1,0,1,1,0,car
84551,000000084551.jpg,train,1,3,2,1,1,1,car
281160,000000281160.jpg,train,6,1,0,1,1,0,car
379464,000000379464.jpg,train,2,2,0,1,1,0,car
117321,000000117321.jpg,train,14,1,1,1,1,1,truck
150089,000000150089.jpg,train,0,0,1,0,0,1,truck
2644,000000002644.jpg,train,14,1,0,1,1,0,car
526933,000000526933.jpg,train,2,0,0,1,0,0,person
281177,000000281177.jpg,train,4,2,0,1,1,0,car
363107,000000363107.jpg,train,4,0,0,1,0,0,person
166503,000000166503.jpg,train,2,1,0,1,1,0,car
363111,000000363111.jpg,train,3,14,0,1,1,0,car
117352,000000117352.jpg,train,6,1,1,1,1,1,truck
477807,000000477807.jpg,train,14,1,1,1,1,1,car
543347,000000543347.jpg,train,2,1,0,1,1,0,car
445046,000000445046.jpg,train,1,0,0,1,0,0,person
363128,000000363128.jpg,train,1,0,1,1,0,1,truck
510587,000000510587.jpg,train,1,0,1,1,0,1,person
68219,000000068219.jpg,train,2,0,0,1,0,0,person
313983,000000313983.jpg,train,0,1,0,0,1,0,car
35456,000000035456.jpg,train,7,1,0,1,1,0,car
395903,000000395903.jpg,val,1,0,0,1,0,0,person
281217,000000281217.jpg,train,0,0,1,0,0,1,truck
559747,000000559747.jpg,train,0,0,2,0,0,1,truck
346759,000000346759.jpg,train,2,0,4,1,0,1,person
313993,000000313993.jpg,train,0,2,0,0,1,0,car
117400,000000117400.jpg,train,4,3,1,1,1,1,car
576158,000000576158.jpg,train,2,1,2,1,1,1,truck
543393,000000543393.jpg,train,0,12,0,0,1,0,car
330403,000000330403.jpg,train,14,1,0,1,1,0,car
527012,000000527012.jpg,train,1,0,1,1,0,1,truck
363173,000000363173.jpg,train,6,10,1,1,1,1,truck
330408,000000330408.jpg,train,0,3,1,0,1,1,truck
543407,000000543407.jpg,train,3,1,0,1,1,0,car
510643,000000510643.jpg,train,1,0,2,1,0,1,truck
330420,000000330420.jpg,train,1,0,0,1,0,0,person
215738,000000215738.jpg,train,14,0,4,1,0,1,truck
330426,000000330426.jpg,train,7,2,2,1,1,1,truck
101053,000000101053.jpg,train,13,1,0,1,1,0,car
412349,000000412349.jpg,train,3,0,1,1,0,1,truck
297664,000000297664.jpg,train,2,0,0,1,0,0,person
166592,000000166592.jpg,train,4,0,0,1,0,0,person
2754,000000002754.jpg,train,1,1,1,1,1,1,car+truck
363202,000000363202.jpg,train,4,0,0,1,0,0,person
346817,000000346817.jpg,train,1,2,3,1,1,1,truck
477906,000000477906.jpg,train,4,0,0,1,0,0,person
314069,000000314069.jpg,train,0,5,0,0,1,0,car
363224,000000363224.jpg,train,0,1,2,0,1,1,truck
166621,000000166621.jpg,train,3,1,1,1,1,1,car
232161,000000232161.jpg,train,5,6,0,1,1,0,car
199395,000000199395.jpg,val,11,0,0,1,0,0,person
510695,000000510695.jpg,train,0,1,0,0,1,0,car
576239,000000576239.jpg,train,1,5,0,1,1,0,car
314095,000000314095.jpg,train,1,1,0,1,1,0,car
19185,000000019185.jpg,train,1,5,1,1,1,1,truck
101110,000000101110.jpg,train,0,1,2,0,1,1,car
559865,000000559865.jpg,train,1,0,1,1,0,1,truck
101115,000000101115.jpg,train,4,0,0,1,0,0,person
51965,000000051965.jpg,train,3,1,0,1,1,0,car
379654,000000379654.jpg,train,0,0,2,0,0,1,truck
199432,000000199432.jpg,train,2,0,1,1,0,1,truck
314126,000000314126.jpg,train,0,1,0,0,1,0,car
84752,000000084752.jpg,val,0,9,3,0,1,1,car
412440,000000412440.jpg,train,13,0,1,1,0,1,truck
330522,000000330522.jpg,train,1,3,1,1,1,1,car
248603,000000248603.jpg,train,1,0,0,1,0,0,person
428834,000000428834.jpg,train,1,0,0,1,0,0,person
84786,000000084786.jpg,train,9,1,1,1,1,1,truck
478006,000000478006.jpg,train,0,3,0,0,1,0,car
379711,000000379711.jpg,train,14,5,0,1,1,0,car
543552,000000543552.jpg,train,2,0,1,1,0,1,truck
150342,000000150342.jpg,train,3,0,0,1,0,0,person
232263,000000232263.jpg,train,1,3,3,1,1,1,car
478032,000000478032.jpg,train,0,10,10,0,1,1,truck
314202,000000314202.jpg,train,3,0,0,1,0,0,person
412508,000000412508.jpg,train,0,1,0,0,1,0,car
314204,000000314204.jpg,train,1,0,0,1,0,0,person
68457,000000068457.jpg,train,0,0,1,0,0,1,truck
510827,000000510827.jpg,train,5,0,0,1,0,0,person
428912,000000428912.jpg,train,4,0,1,1,0,1,truck
412531,000000412531.jpg,val,0,3,0,0,1,0,car
330611,000000330611.jpg,train,3,5,0,1,1,0,car
330614,000000330614.jpg,train,12,0,2,1,0,1,truck
134007,000000134007.jpg,train,2,1,0,1,1,0,car
379766,000000379766.jpg,train,2,12,3,1,1,1,truck
543608,000000543608.jpg,train,11,3,1,1,1,1,truck
543612,000000543612.jpg,train,14,2,0,1,1,0,car
396159,000000396159.jpg,train,1,1,0,1,1,0,car
543616,000000543616.jpg,train,1,0,3,1,0,1,truck
543618,000000543618.jpg,train,1,2,0,1,1,0,car
183171,000000183171.jpg,train,1,0,0,1,0,0,person
543622,000000543622.jpg,train,2,2,1,1,1,1,truck
478092,000000478092.jpg,train,3,11,3,1,1,1,car+truck
117644,000000117644.jpg,train,1,1,1,1,1,1,truck
560025,000000560025.jpg,train,1,0,0,1,0,0,person
543642,000000543642.jpg,train,2,1,0,1,1,0,car
363423,000000363423.jpg,train,0,2,0,0,1,0,car
232351,000000232351.jpg,train,4,0,0,1,0,0,person
265125,000000265125.jpg,train,1,1,0,1,1,0,person
134053,000000134053.jpg,train,1,0,1,1,0,1,person
396200,000000396200.jpg,val,2,3,1,1,1,1,car+truck
330671,000000330671.jpg,train,3,1,1,1,1,1,truck
445371,000000445371.jpg,train,0,2,0,0,1,0,car
412604,000000412604.jpg,train,1,0,0,1,0,0,person
101310,000000101310.jpg,train,0,2,2,0,1,1,truck
363455,000000363455.jpg,train,4,0,1,1,0,1,truck
543684,000000543684.jpg,train,5,4,1,1,1,1,truck
232389,000000232389.jpg,train,4,0,0,1,0,0,person
330696,000000330696.jpg,train,5,10,0,1,1,0,car
543689,000000543689.jpg,train,11,5,0,1,1,0,car
478154,000000478154.jpg,train,2,8,0,1,1,0,car
576457,000000576457.jpg,train,2,0,0,1,0,0,person
445388,000000445388.jpg,train,14,3,0,1,1,0,car
576461,000000576461.jpg,train,1,9,0,1,1,0,car
314313,000000314313.jpg,train,0,4,1,0,1,1,truck
461775,000000461775.jpg,train,0,1,0,0,1,0,car
35795,000000035795.jpg,train,1,0,0,1,0,0,person
265173,000000265173.jpg,train,4,2,0,1,1,0,car
445397,000000445397.jpg,train,4,0,0,1,0,0,person
199640,000000199640.jpg,train,14,1,0,1,1,0,car
3035,000000003035.jpg,train,0,1,3,0,1,1,car
347101,000000347101.jpg,train,1,9,1,1,1,1,truck
478174,000000478174.jpg,train,1,5,1,1,1,1,truck
166881,000000166881.jpg,train,4,0,0,1,0,0,person
543717,000000543717.jpg,train,0,2,0,0,1,0,car
35817,000000035817.jpg,train,14,0,0,1,0,0,person
543728,000000543728.jpg,train,0,1,0,0,1,0,car
183280,000000183280.jpg,train,14,0,0,1,0,0,person
166896,000000166896.jpg,train,1,0,0,1,0,0,person
527344,000000527344.jpg,train,1,0,0,1,0,0,person
19451,000000019451.jpg,train,0,6,0,0,1,0,car
543742,000000543742.jpg,train,1,0,0,1,0,0,person
19456,000000019456.jpg,train,4,0,0,1,0,0,person
68609,000000068609.jpg,train,1,7,0,1,1,0,car
35844,000000035844.jpg,train,4,8,0,1,1,0,car
166918,000000166918.jpg,val,13,0,0,1,0,0,person
560137,000000560137.jpg,train,2,2,0,1,1,0,car
461835,000000461835.jpg,train,1,0,0,1,0,0,person
85004,000000085004.jpg,train,0,2,0,0,1,0,car
265233,000000265233.jpg,train,0,3,0,0,1,0,car
347153,000000347153.jpg,train,7,0,1,1,0,1,truck
510997,000000510997.jpg,train,4,1,0,1,1,0,person
461847,000000461847.jpg,train,6,2,1,1,1,1,truck
